OTUID	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S48	S49	S5	S53	S54	S55	S6	S60	S63	S64	S67	S69	S7	S8	S9	taxonomy
f34248e2e32de1d3f5afb26f50ccebea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	13	0	0	k__Fungi
027e24eaf30191b62c71dcc8632d8748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Nidulariaceae;_g__Crucibulum;_s__Crucibulum_laeve
8206b859c2cbbd2b27800556fa90c8eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	k__Fungi
5e4f9d7c05db5cbc2adb31445416a071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	17	0	0	0	k__Fungi
c0fdc1b769fbce07d8813188143ca128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	k__Fungi
454471902c80e42143462b2c40ad1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	5	k__Fungi
196c4cca1cd37debeb2199a089d8e020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
db62a3c1fce88e74583c20a47159916e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Eurotiomycetes;_o__Chaetothyriales
95dc80bc9ac5846333b9b539369e3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
82a4f1b1ffdbcdcb45edb0317c290aa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	4	k__Fungi
bb7b71e112d08ed48057333d58826714	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales
d20a248c483ba372f368a036a6842c24	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota
6358451fc0590e6a82039fdb480fdad3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	k__Fungi;_p__unidentified;_c__unidentified;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
a46c932b5d39340ca8ce95d57fe35652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	k__Fungi
edefa67dea77a5ea24e57a9e84fa1b50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7	0	0	0	k__Fungi
71fe6b5e3614f1a2efb0e7aacebfe6d7	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Cantharellales;_f__Botryobasidiaceae;_g__Botryobasidium;_s__Botryobasidium_candicans
355ef6e844078a3183fc51ebfa787691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	k__Fungi
34a9a57e166940c25aec7a9fb640f96c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	11	k__Fungi
20c6ce406c8dc303a525b70202880ff0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Hymenogastraceae;_g__Hebeloma;_s__Hebeloma_cylindrosporum
16cd3603ce90499bf7253ab81b3b8399	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Chytridiomycota;_c__Spizellomycetes;_o__Spizellomycetales;_f__Spizellomycetaceae;_g__Gaertneriomyces;_s__Gaertneriomyces_semiglobifer
c03d5369cbae7f6bdeb545b4333196f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	14	0	0	k__Fungi
2cc44d38154698ab023d4b0d64c01800	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Eurotiomycetes;_o__Chaetothyriales;_f__Herpotrichiellaceae
9a49ef5a0e1dc460a0b3e69786deec33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Lophiostomataceae;_g__Lophiostoma
58e3a881c48e1d7685dc7e95b619d775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Lophiostomataceae;_g__Biappendiculispora;_s__Biappendiculispora_japonica
0b542b6de50fc88b2bf2d1495619b6c0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Glomeromycota;_c__Glomeromycetes;_o__Glomerales;_f__Glomeraceae
7de2e09904b5a04eb28ee09aa8d04c7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Pleosporaceae;_g__Alternaria;_s__Alternaria_rosae
9707fee9c4499615d99314cb61488174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	k__Fungi
0fee584c1cb9c6bbbf6f9447b1612edb	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Eurotiomycetes;_o__Chaetothyriales;_f__unidentified;_g__unidentified;_s__unidentified
14fd26720a1bc8a1f7fa0b10a887e443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	k__Fungi
b529f096e3bff885509648154dfbcd73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Eurotiomycetes;_o__Chaetothyriales;_f__Herpotrichiellaceae
00ee7f7aa8c77895ba529c2b12b18173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Chytridiomycota;_c__unidentified;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
2e35170f8c756a0383049191986d089f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	k__Fungi
3bd1367d0049a1e09ea23565e5588caf	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota
e2d3682b214b8930036b7aeab41b7c41	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales;_f__Hyaloscyphaceae;_g__Lachnum;_s__Lachnum_hyalopus
78f109b675a299ae617dc0e9c81da9a7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes;_o__Hypocreales;_f__Clavicipitaceae;_g__Metarhizium;_s__Metarhizium_marquandii
73166782f088a80c50e044d6d4f0617a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales;_f__Myxotrichaceae;_g__Oidiodendron;_s__unidentified
fe8e2347d78a327c82737e5c9519bddd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
91cbaecb4292cbdb2bc7fc318547a306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9	0	0	0	k__Fungi
cf59110ef56b5bb9ddd9c892306af314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	k__Fungi
d02a3bf9c08d7cabfa015e8b5066f189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	3	k__Fungi
fb83f0ff85e1bc7787cf38534fae8d8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	k__Fungi
e8ce1820cde4126b32952c0b9d4b265e	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota
f41710026b85c8886c5a6e9fc0ec0cea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	k__Fungi
e6ffad34c5e323b52816a5f16c406be6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes;_o__Hypocreales;_f__Nectriaceae
55f57b455328bd79b5382ff5254c476f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
81138ddd66fe634a373774742dcadd56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	k__Fungi
57babf4e12c722e5c403b32c281274f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	k__Fungi
6f27df496d7219d40372decf84d53d22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Tricholomataceae;_g__Delicatula;_s__Delicatula_integrella
000752ea519d6e237ab3cd459a635cde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Fungi
164914ec98db6fad080dcefec0456363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Pleosporales;_f__Pleosporaceae;_g__Drechslera;_s__Drechslera_poae
e469d3792ec1f5ecb78ed7fc5864c2f2	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Cortinariaceae;_g__Cortinarius;_s__Cortinarius_ionophyllus
da8b7ff76d49f34ea9ac909c555d556a	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Sordariomycetes
68eea23eed59d827934e6e4cb8ecb251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Venturiales;_f__unidentified;_g__unidentified;_s__unidentified
dc5cc81104434bb3655e1cdb6e8afe69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	k__Fungi
ddd1bcc0e54902b55d3b0e0f842b909a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Psathyrellaceae;_g__Coprinopsis;_s__Coprinopsis_gonophylla
2b8d5f88fa5e73ac1633fdea41750f0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	k__Fungi
b64df623163a3a2072a1352f0d5aa0f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Eurotiomycetes;_o__Chaetothyriales;_f__unidentified;_g__unidentified;_s__unidentified
56048957a7adad0b24ac038d0e166f19	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
cdf0f9d5ec6144ecb2becc1f8bf5f4df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales
26daad7a354e7f051773be62c51e01c2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Agaricales;_f__Tricholomataceae;_g__Mycena;_s__Mycena_capillaripes
f85ec5858ed05aa86335dadbd604b028	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes;_o__Boletales;_f__Rhizopogonaceae;_g__Rhizopogon
8aa04b669a184f08e459f3b54fb2249a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__Helotiales;_f__Helotiales_fam_Incertae_sedis;_g__unidentified;_s__unidentified
b86b033828275556dc4e63d63af70f31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
dc5c8a1130fe9ad6ea7c4ce126a3e556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	k__Fungi
a0f7633447891ea6e301cc1ea6e03f24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	k__Fungi
f4b5dd4c93d4f051f278010d83a35469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	k__Fungi
5d22996caef71b02c1605496dae6452a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
a82088f98953fb0c3e4383ed8b16ce9f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	k__Fungi
82ac9d7e5869e067b79622d5babfea70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	k__Fungi
f0b03ed1d1cabcd0cac6fa348ac769db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	k__Fungi
7569e6d54700aa6c32257cfea504f4f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	k__Fungi;_p__unidentified;_c__unidentified;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
20035d740b97dfc9dec216ae408b0455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota
64dff00f668c875839b2823ff29f3382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota
89941ae689f9d344e33e46a8ec1dd185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Dothideomycetes;_o__Capnodiales;_f__Mycosphaerellaceae;_g__Septoria
b2569abeda8f4bbea8ce4af8dcc3a7f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Fungi
96b8d82d819ba92ad9242b4d4b427e63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Basidiomycota;_c__Agaricomycetes
52ab603f32bec2cd2fd9ac6cb017f962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Leotiomycetes;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
19bdd5b9b889ba956e766d58af431daa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Fungi
7a6c07c5969d4aacab50186957910065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota
73ed44eb9e296d4f3a4d899a8650b056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	k__Fungi
c8542d47c4fa5677e0616f63c297ba6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota;_c__Eurotiomycetes;_o__Eurotiales;_f__Aspergillaceae;_g__Aspergillus;_s__Aspergillus_capensis
6056d8c53ae9b04f470bf769b586df18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
32321d6b450f86afcd1deaefd355d7db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	k__Fungi
8c3f859bef23a9abdc10ef2e6d17054f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	k__Fungi
4d7c1cbb0239284cc092384290eb05aa	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	k__Fungi;_p__Ascomycota
6d1946d3c2347bb7563db2cd7fde0cdb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Fungi
457813528007b4fd7bf1e5cfec4f1de0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	k__Fungi
32649c87c0307257f143a7cb3f015efb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Fungi;_p__unidentified;_c__unidentified;_o__unidentified;_f__unidentified;_g__unidentified;_s__unidentified
